monotonic_violation_count,monotonic_violation_rate,max_positive_jump,mean_positive_jump,total_positive_jump,curve_has_violation,series,method,block_id,policy,cell_code,input_start_cycle,input_end_cycle
24,0.4897959183673469,0.002466559410095104,0.0009289830923080213,0.02229559421539251,1,true_retention,true_retention,607,4_65C_69PER_6C,737384,1,100
20,0.40816326530612246,0.002092301845550648,0.0007732510566711648,0.015465021133423296,1,true_retention,true_retention,608,4_65C_69PER_6C,737384,151,250
4,0.08163265306122448,0.0011420845985412598,0.0005446970462799072,0.002178788185119629,1,true_retention,true_retention,609,4_65C_69PER_6C,737384,301,400
13,0.2653061224489796,0.0002471804618835449,6.551008958081225e-05,0.0008516311645505592,1,true_retention,true_retention,610,4_8C-80PER_4_8C,465027,2,101
13,0.2653061224489796,0.0001912117004393421,7.461126034075543e-05,0.0009699463844298206,1,true_retention,true_retention,611,4_8C-80PER_4_8C,465027,152,251
17,0.3469387755102041,0.0021833181381226696,0.0002086968982920862,0.003547847270965465,1,true_retention,true_retention,612,4_8C-80PER_4_8C,465027,302,401
16,0.32653061224489793,0.0040111541748047985,0.001006055623292909,0.016096889972686546,1,true_retention,true_retention,613,4_8C-80PER_4_8C,465027,452,551
3,0.061224489795918366,0.0005458593368530273,0.00032299757003780477,0.0009689927101134144,1,true_retention,true_retention,614,4_8C-80PER_4_8C,465027,602,701
25,0.5102040816326531,0.0034025907516479492,0.0011572360992431552,0.02893090248107888,1,true_retention,true_retention,615,4_8C_80PER_4_8C,737374,1,100
20,0.40816326530612246,0.00454789400100708,0.0015514284372329656,0.031028568744659313,1,true_retention,true_retention,616,4_8C_80PER_4_8C,737374,151,250
17,0.3469387755102041,0.002744734287261852,0.0010319527457742326,0.017543196678161954,1,true_retention,true_retention,617,4_8C_80PER_4_8C,737374,301,400
27,0.5510204081632653,0.003863096237182617,0.0009684430228339383,0.026147961616516335,1,true_retention,true_retention,618,4_8C_80PER_4_8C,737389,1,100
18,0.3673469387755102,0.0025731325149536133,0.0010345247056749256,0.01862144470214866,1,true_retention,true_retention,619,4_8C_80PER_4_8C,737389,151,250
5,0.10204081632653061,0.00153273344039917,0.000881814956665039,0.004409074783325195,1,true_retention,true_retention,620,4_8C_80PER_4_8C,737389,301,400
25,0.5102040816326531,0.0018768310546875,0.0008591461181640269,0.021478652954100674,1,true_retention,true_retention,621,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,1,100
25,0.5102040816326531,0.0022863149642944336,0.0009801506996154918,0.024503767490387296,1,true_retention,true_retention,622,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,151,250
23,0.46938775510204084,0.002506852149963601,0.0012402819550555878,0.02852648496627852,1,true_retention,true_retention,623,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,301,400
20,0.40816326530612246,0.0032569169998170056,0.0010705590248107967,0.02141118049621593,1,true_retention,true_retention,624,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,451,550
17,0.3469387755102041,0.0023059844970703125,0.0008309588712804458,0.014126300811767578,1,true_retention,true_retention,625,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,601,700
18,0.3673469387755102,0.0022348761558533825,0.00018510884708832713,0.0033319592475898885,1,true_retention,true_retention,626,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1,100
15,0.30612244897959184,0.0011512041091917835,0.0001939853032429865,0.0029097795486447975,1,true_retention,true_retention,627,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,151,250
18,0.3673469387755102,0.0011984705924987793,0.00030128161112464365,0.0054230690002435855,1,true_retention,true_retention,628,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,301,400
15,0.30612244897959184,0.0012303590774536133,0.00016944408416751008,0.002541661262512651,1,true_retention,true_retention,629,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,451,550
13,0.2653061224489796,0.0012933015823364258,0.00045663118362427614,0.0059362053871155895,1,true_retention,true_retention,630,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,601,700
14,0.2857142857142857,0.002220332622528187,0.00026344827243259976,0.0036882758140563965,1,true_retention,true_retention,631,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,751,850
18,0.3673469387755102,4.100799560535773e-05,2.551078796389186e-05,0.00045919418335005346,1,true_retention,true_retention,632,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,901,1000
12,0.24489795918367346,5.7220458984375e-05,2.023080984749533e-05,0.00024276971816994397,1,true_retention,true_retention,633,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1051,1150
8,0.16326530612244897,8.863210678100586e-05,2.4847686290685456e-05,0.00019878149032548365,1,true_retention,true_retention,634,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1201,1300
6,0.12244897959183673,4.0352344513050475e-05,2.632538477581603e-05,0.00015795230865489618,1,true_retention,true_retention,635,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1351,1450
6,0.12244897959183673,0.0004690885543822132,9.795029958091044e-05,0.0005877017974854626,1,true_retention,true_retention,636,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1501,1600
16,0.32653061224489793,0.00025200843811035156,9.864941239359076e-05,0.0015783905982974522,1,true_retention,true_retention,637,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1651,1750
20,0.40816326530612246,0.0002312064170836292,0.00010550916194912996,0.002110183238982599,1,true_retention,true_retention,638,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1801,1900
9,0.1836734693877551,0.00021213293075561523,9.018845028348672e-05,0.0008116960525513806,1,true_retention,true_retention,639,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1951,2050
15,0.30612244897959184,0.00021147727966308594,7.84913698831824e-05,0.001177370548247736,1,true_retention,true_retention,640,5C_67PER_4C_NEWSTRUCTURE,737329,1,100
15,0.30612244897959184,0.00015687942504882812,5.6354204813654124e-05,0.0008453130722048119,1,true_retention,true_retention,641,5C_67PER_4C_NEWSTRUCTURE,737329,151,250
15,0.30612244897959184,0.0001708865165709339,5.935033162434896e-05,0.0008902549743652344,1,true_retention,true_retention,642,5C_67PER_4C_NEWSTRUCTURE,737329,301,400
11,0.22448979591836735,0.00012958049774181024,7.060441103847534e-05,0.0007766485214232288,1,true_retention,true_retention,643,5C_67PER_4C_NEWSTRUCTURE,737329,451,550
3,0.061224489795918366,0.00012546777725219727,4.512071609500771e-05,0.00013536214828502313,1,true_retention,true_retention,644,5C_67PER_4C_NEWSTRUCTURE,737329,601,700
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,645,5C_67PER_4C_NEWSTRUCTURE,737329,751,850
27,0.5510204081632653,0.002985358238220215,0.0011561137658578297,0.0312150716781614,1,true_retention,true_retention,646,5_2C_50PER_4_25C,739473,1,100
21,0.42857142857142855,0.0028477907180783912,0.0013045356387183567,0.027395248413085493,1,true_retention,true_retention,647,5_2C_50PER_4_25C,739473,151,250
6,0.12244897959183673,0.001691758632659801,0.0010092159112294514,0.006055295467376709,1,true_retention,true_retention,648,5_2C_50PER_4_25C,739473,301,400
24,0.4897959183673469,0.003075838088989258,0.0013598054647445585,0.03263533115386941,1,true_retention,true_retention,649,5_2C_58PER_4C,739494,1,100
23,0.46938775510204084,0.0031620264053344727,0.0011691787968511264,0.026891112327575906,1,true_retention,true_retention,650,5_2C_58PER_4C,739494,151,250
6,0.12244897959183673,0.0007668733596803978,0.0004795988400777551,0.0028775930404665306,1,true_retention,true_retention,651,5_2C_58PER_4C,739494,301,400
24,0.4897959183673469,0.003299415111541748,0.0009126414855321618,0.021903395652771884,1,true_retention,true_retention,652,5_2C_58PER_4C_NEWSTRUCTURE,739489,1,100
23,0.46938775510204084,0.0036187171936035156,0.001205957454183837,0.02773702144622825,1,true_retention,true_retention,653,5_2C_58PER_4C_NEWSTRUCTURE,739489,151,250
22,0.4489795918367347,0.0029951930046080433,0.0010585513981905598,0.023288130760192316,1,true_retention,true_retention,654,5_2C_58PER_4C_NEWSTRUCTURE,739489,301,400
23,0.46938775510204084,0.0034966468811034046,0.0012009558470352788,0.027621984481811412,1,true_retention,true_retention,655,5_2C_58PER_4C_NEWSTRUCTURE,739489,451,550
21,0.42857142857142855,0.002588987350463978,0.0009027691114516802,0.018958151340485285,1,true_retention,true_retention,656,5_2C_58PER_4C_NEWSTRUCTURE,739489,601,700
8,0.16326530612244897,0.0008070468902587891,0.0004596114158630371,0.003676891326904297,1,true_retention,true_retention,657,5_2C_58PER_4C_NEWSTRUCTURE,739489,751,850
19,0.3877551020408163,0.00011289119720458984,3.1016374889190535e-05,0.0005893111228946202,1,true_retention,true_retention,658,5_3C_54PER_4C_NEWSTRUCTURE,737378,1,100
9,0.1836734693877551,3.51071357728161e-05,1.5351507398854282e-05,0.00013816356658968854,1,true_retention,true_retention,659,5_3C_54PER_4C_NEWSTRUCTURE,737378,151,250
5,0.10204081632653061,6.115436553943976e-05,3.317594528189361e-05,0.00016587972640946802,1,true_retention,true_retention,660,5_3C_54PER_4C_NEWSTRUCTURE,737378,301,400
3,0.061224489795918366,3.892183303833008e-05,2.026557922366982e-05,6.079673767100946e-05,1,true_retention,true_retention,661,5_3C_54PER_4C_NEWSTRUCTURE,737378,451,550
5,0.10204081632653061,0.0010570883750915527,0.00021796226501464845,0.0010898113250732422,1,true_retention,true_retention,662,5_3C_54PER_4C_NEWSTRUCTURE,737378,601,700
3,0.061224489795918366,0.0010839104652404785,0.00037511189778642134,0.001125335693359264,1,true_retention,true_retention,663,5_3C_54PER_4C_NEWSTRUCTURE,737378,751,850
1,0.02040816326530612,0.0010031461715696022,0.0010031461715696022,0.0010031461715696022,1,true_retention,true_retention,664,5_3C_54PER_4C_NEWSTRUCTURE,737378,901,1000
1,0.02040816326530612,0.0006962418556213379,0.0006962418556213379,0.0006962418556213379,1,true_retention,true_retention,665,5_3C_54PER_4C_NEWSTRUCTURE,737378,1051,1150
13,0.2653061224489796,0.00011777877807639392,4.0237720196089324e-05,0.0005230903625491612,1,true_retention,true_retention,666,5_3C_54PER_4C_NEWSTRUCTURE,737380,1,100
12,0.24489795918367346,0.00010091066360484735,4.364550113679829e-05,0.0005237460136415795,1,true_retention,true_retention,667,5_3C_54PER_4C_NEWSTRUCTURE,737380,151,250
8,0.16326530612244897,9.751319885265008e-05,2.6434659957885742e-05,0.00021147727966308594,1,true_retention,true_retention,668,5_3C_54PER_4C_NEWSTRUCTURE,737380,301,400
3,0.061224489795918366,9.274482727061883e-05,3.751118977868284e-05,0.00011253356933604852,1,true_retention,true_retention,669,5_3C_54PER_4C_NEWSTRUCTURE,737380,451,550
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,670,5_3C_54PER_4C_NEWSTRUCTURE,737380,601,700
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,671,5_3C_54PER_4C_NEWSTRUCTURE,737380,751,850
12,0.24489795918367346,0.0001980066299440697,4.366040229799214e-05,0.0005239248275759056,1,true_retention,true_retention,672,5_4C-40PER_3_6C,460468,2,101
12,0.24489795918367346,0.00014609098434448242,5.9654315312694196e-05,0.0007158517837523304,1,true_retention,true_retention,673,5_4C-40PER_3_6C,460468,152,251
11,0.22448979591836735,0.001307368278503196,0.00023948604410340866,0.0026343464851374954,1,true_retention,true_retention,674,5_4C-40PER_3_6C,460468,302,401
14,0.2857142857142857,0.0002846717834472656,8.000646318710527e-05,0.0011200904846194737,1,true_retention,true_retention,675,5_4C-40PER_3_6C,460468,452,551
18,0.3673469387755102,0.0007200241088866077,0.00024052460988363864,0.0043294429779054955,1,true_retention,true_retention,676,5_4C-40PER_3_6C,460468,602,701
8,0.16326530612244897,0.006698191165923961,0.0009965300559997142,0.007972240447997714,1,true_retention,true_retention,677,5_4C-40PER_3_6C,460468,752,851
3,0.061224489795918366,0.0006147027015686035,0.0002594192822774251,0.0007782578468322754,1,true_retention,true_retention,678,5_4C-40PER_3_6C,460468,902,1001
6,0.12244897959183673,3.445148467995374e-05,1.2795130411746847e-05,7.677078247048108e-05,1,true_retention,true_retention,679,5_4C-50PER_3C,463980,2,101
16,0.32653061224489793,0.000362098217010387,7.54296779632499e-05,0.0012068748474119984,1,true_retention,true_retention,680,5_4C-50PER_3C,463980,152,251
18,0.3673469387755102,0.000591278076171764,0.00023894839816620796,0.004301071166991743,1,true_retention,true_retention,681,5_4C-50PER_3C,463980,302,401
22,0.4489795918367347,0.0004892945289611816,0.000201249664480041,0.004427492618560902,1,true_retention,true_retention,682,5_4C-50PER_3C,463980,452,551
18,0.3673469387755102,0.00033843517303455695,0.00012960036595658118,0.002332806587218461,1,true_retention,true_retention,683,5_4C-50PER_3C,463980,602,701
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,684,5_4C-50PER_3C,463980,752,851
13,0.2653061224489796,4.2915344238059205e-05,1.704692840576172e-05,0.00022161006927490234,1,true_retention,true_retention,685,5_4C-50PER_3_6C,460472,2,101
13,0.2653061224489796,0.00012940168380737305,6.204843521115603e-05,0.0008066296577450283,1,true_retention,true_retention,686,5_4C-50PER_3_6C,460472,152,251
12,0.24489795918367346,0.00014829635620106085,5.357960859934489e-05,0.0006429553031921387,1,true_retention,true_retention,687,5_4C-50PER_3_6C,460472,302,401
7,0.14285714285714285,9.357929229714124e-05,4.1876520429291144e-05,0.000293135643005038,1,true_retention,true_retention,688,5_4C-50PER_3_6C,460472,452,551
8,0.16326530612244897,0.0003437995910644531,0.00013495981693270598,0.0010796785354616478,1,true_retention,true_retention,689,5_4C-50PER_3_6C,460472,602,701
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,690,5_4C-50PER_3_6C,460472,752,851
6,0.12244897959183673,4.1961669922097045e-05,1.5159447987948363e-05,9.095668792769018e-05,1,true_retention,true_retention,691,5_4C-60PER_3C,463838,2,101
20,0.40816326530612246,0.0007010698318482556,0.00014477968215942938,0.0028955936431885876,1,true_retention,true_retention,692,5_4C-60PER_3C,463838,152,251
22,0.4489795918367347,0.0007534623146056019,0.00030216303738683277,0.006647586822510321,1,true_retention,true_retention,693,5_4C-60PER_3C,463838,302,401
14,0.2857142857142857,0.000705718994140403,0.00024810007640291287,0.00347340106964078,1,true_retention,true_retention,694,5_4C-60PER_3C,463838,452,551
1,0.02040816326530612,6.484985351573602e-05,6.484985351573602e-05,6.484985351573602e-05,1,true_retention,true_retention,695,5_4C-60PER_3C,463838,602,701
6,0.12244897959183673,9.322166442871094e-05,2.5173028310139973e-05,0.00015103816986083984,1,true_retention,true_retention,696,5_4C-60PER_3_6C,460653,2,101
10,0.20408163265306123,0.00014555454254139288,6.892681121825061e-05,0.0006892681121825062,1,true_retention,true_retention,697,5_4C-60PER_3_6C,460653,152,251
15,0.30612244897959184,0.001078665256500022,0.00015991926193236565,0.0023987889289854847,1,true_retention,true_retention,698,5_4C-60PER_3_6C,460653,302,401
11,0.22448979591836735,0.0002606511116027832,0.00011388280174948953,0.0012527108192443848,1,true_retention,true_retention,699,5_4C-60PER_3_6C,460653,452,551
1,0.02040816326530612,0.0005206465721128151,0.0005206465721128151,0.0005206465721128151,1,true_retention,true_retention,700,5_4C-60PER_3_6C,460653,602,701
3,0.061224489795918366,0.0010678768157957874,0.0003924369812011719,0.0011773109436035156,1,true_retention,true_retention,701,5_4C-70PER_3C,464881,2,101
10,0.20408163265306123,0.0011302828788756214,0.00016239285469051845,0.0016239285469051845,1,true_retention,true_retention,702,5_4C-70PER_3C,464881,152,251
17,0.3469387755102041,0.0008374452590940162,0.0002687818863812484,0.004569292068481223,1,true_retention,true_retention,703,5_4C-70PER_3C,464881,302,401
8,0.16326530612244897,0.0007965564727782093,0.00028926879167555375,0.00231415033340443,1,true_retention,true_retention,704,5_4C-70PER_3C,464881,452,551
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,705,5_4C-70PER_3C,464881,602,701
1,0.02040816326530612,1.1324882507324219e-06,1.1324882507324219e-06,1.1324882507324219e-06,1,true_retention,true_retention,706,5_4C-80PER_5_4C,463871,2,101
13,0.2653061224489796,0.0006971359252929688,0.00022924863375153656,0.0029802322387699753,1,true_retention,true_retention,707,5_4C-80PER_5_4C,463871,152,251
7,0.14285714285714285,0.0005460381507873535,0.00025391578674313235,0.0017774105072019264,1,true_retention,true_retention,708,5_4C-80PER_5_4C,463871,302,401
22,0.4489795918367347,0.00026327371597278937,8.058547973631803e-05,0.0017728805541989967,1,true_retention,true_retention,709,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,1,100
17,0.3469387755102041,0.00019896030426036493,8.977861965408409e-05,0.0015262365341194295,1,true_retention,true_retention,710,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,151,250
19,0.3877551020408163,0.00020176172256458624,6.704267702605764e-05,0.001273810863495095,1,true_retention,true_retention,711,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,301,400
23,0.46938775510204084,0.0002701878547669567,7.916792579320132e-05,0.0018208622932436302,1,true_retention,true_retention,712,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,451,550
9,0.1836734693877551,0.00028634071350097656,9.214878082276624e-05,0.0008293390274048962,1,true_retention,true_retention,713,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,601,700
8,0.16326530612244897,8.177757263194696e-05,5.424767732623015e-05,0.0004339814186098412,1,true_retention,true_retention,714,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,751,850
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,715,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,901,1000
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,716,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,1051,1150
9,0.1836734693877551,0.00011026859283447266,5.593564775252524e-05,0.0005034208297727272,1,true_retention,true_retention,717,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,1,100
7,0.14285714285714285,6.294250488292352e-05,3.891331808907645e-05,0.00027239322662353516,1,true_retention,true_retention,718,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,151,250
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,719,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,301,400
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,720,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,451,550
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,721,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,601,700
24,0.4897959183673469,0.0030641555786133923,0.0012058739860852606,0.028940975666046254,1,true_retention,true_retention,722,5_6C_26PER_4_5C,737370,1,100
21,0.42857142857142855,0.0033285021781920276,0.0008885860443114917,0.018660306930541326,1,true_retention,true_retention,723,5_6C_26PER_4_5C,737370,151,250
6,0.12244897959183673,0.0010048747062683105,0.0005611181259155273,0.003366708755493164,1,true_retention,true_retention,724,5_6C_26PER_4_5C,737370,301,400
26,0.5306122448979592,0.002301812171936035,0.0007505783667931104,0.01951503753662087,1,true_retention,true_retention,725,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,1,100
25,0.5102040816326531,0.0028044581413270153,0.0011195778846740856,0.02798944711685214,1,true_retention,true_retention,726,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,151,250
25,0.5102040816326531,0.0027686357498170056,0.0008814215660095082,0.022035539150237704,1,true_retention,true_retention,727,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,301,400
25,0.5102040816326531,0.0029745101928712048,0.0010378003120422453,0.02594500780105613,1,true_retention,true_retention,728,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,451,550
20,0.40816326530612246,0.00204026699066151,0.0008834153413772416,0.017668306827544833,1,true_retention,true_retention,729,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,601,700
13,0.2653061224489796,0.0011880993843077503,0.00037056666154120166,0.004817366600035622,1,true_retention,true_retention,730,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,751,850
16,0.32653061224489793,0.00014209747314453125,4.5262277126312256e-05,0.0007241964340209961,1,true_retention,true_retention,731,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,1,100
7,0.14285714285714285,0.0010485053062437855,0.0001681106431143466,0.001176774501800426,1,true_retention,true_retention,732,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,151,250
6,0.12244897959183673,0.0011760592460632324,0.00021545092264801946,0.0012927055358881168,1,true_retention,true_retention,733,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,301,400
4,0.08163265306122448,0.0010761618614196777,0.00029470026493075285,0.0011788010597230114,1,true_retention,true_retention,734,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,451,550
2,0.04081632653061224,0.0010243654251097523,0.0005269348621367853,0.0010538697242735706,1,true_retention,true_retention,735,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,601,700
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,736,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,751,850
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,737,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,901,1000
13,0.2653061224489796,0.0001074075698852539,3.9880092327394276e-05,0.0005184412002561256,1,true_retention,true_retention,738,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,1,100
6,0.12244897959183673,6.61015510559082e-05,3.4302473068237305e-05,0.00020581483840942383,1,true_retention,true_retention,739,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,151,250
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,740,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,301,400
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,741,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,451,550
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,742,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,601,700
16,0.32653061224489793,0.00011056661605823859,2.7310103178010414e-05,0.00043696165084816663,1,true_retention,true_retention,743,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,1,100
8,0.16326530612244897,4.839897155761719e-05,3.0919909477247765e-05,0.0002473592758179821,1,true_retention,true_retention,744,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,151,250
2,0.04081632653061224,0.0010071992874144398,0.0005237162113189142,0.0010474324226378284,1,true_retention,true_retention,745,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,301,400
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,746,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,451,550
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,747,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,601,700
19,0.3877551020408163,0.00014251470565795898,5.572720577844064e-05,0.0010588169097903721,1,true_retention,true_retention,748,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,1,100
13,0.2653061224489796,8.41021537781872e-05,3.480911254887083e-05,0.00045251846313532074,1,true_retention,true_retention,749,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,151,250
9,0.1836734693877551,5.364418029774054e-05,2.1265612708173027e-05,0.00019139051437355725,1,true_retention,true_retention,750,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,301,400
5,0.10204081632653061,6.29425048828125e-05,5.2714347839488696e-05,0.0002635717391974435,1,true_retention,true_retention,751,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,451,550
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,752,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,601,700
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,753,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,751,850
9,0.1836734693877551,3.790855407737048e-05,1.500050226852265e-05,0.00013500452041670385,1,true_retention,true_retention,754,6C-30PER_3_6C,460477,2,101
14,0.2857142857142857,0.0010824799537658691,0.00013378688267300692,0.001873016357422097,1,true_retention,true_retention,755,6C-30PER_3_6C,460477,152,251
20,0.40816326530612246,0.0009932518005369984,0.0003103584051132258,0.006207168102264515,1,true_retention,true_retention,756,6C-30PER_3_6C,460477,302,401
15,0.30612244897959184,0.0011003613471983753,0.0002838969230651633,0.00425845384597745,1,true_retention,true_retention,757,6C-30PER_3_6C,460477,452,551
11,0.22448979591836735,0.0006635189056396484,0.00026349587873974003,0.00289845466613714,1,true_retention,true_retention,758,6C-30PER_3_6C,460477,602,701
3,0.061224489795918366,0.006781518459320068,0.0025525887807209546,0.007657766342162864,1,true_retention,true_retention,759,6C-30PER_3_6C,460477,752,851
14,0.2857142857142857,0.0010973811149596058,0.00011650153568807228,0.001631021499633012,1,true_retention,true_retention,760,6C-40PER_3C,460630,2,101
19,0.3877551020408163,0.0002663731575012207,0.00010379992033306505,0.001972198486328236,1,true_retention,true_retention,761,6C-40PER_3C,460630,152,251
19,0.3877551020408163,0.0006462931632995605,0.00020510899393183805,0.003897070884704923,1,true_retention,true_retention,762,6C-40PER_3C,460630,302,401
18,0.3673469387755102,0.0006679296493530273,0.00022548105981618557,0.00405865907669134,1,true_retention,true_retention,763,6C-40PER_3C,460630,452,551
9,0.1836734693877551,0.00032448768615722656,0.0001772310998704945,0.0015950798988344506,1,true_retention,true_retention,764,6C-40PER_3C,460630,602,701
1,0.02040816326530612,3.212690353393555e-05,3.212690353393555e-05,3.212690353393555e-05,1,true_retention,true_retention,765,6C-40PER_3C,460630,752,851
14,0.2857142857142857,0.0031492114067078747,0.0005738352026258355,0.008033692836761697,1,true_retention,true_retention,766,6C-40PER_3_6C,460659,2,101
14,0.2857142857142857,0.001007080078125222,0.00019447292600361616,0.002722620964050626,1,true_retention,true_retention,767,6C-40PER_3_6C,460659,152,251
17,0.3469387755102041,0.005059361457824596,0.0009261369705199346,0.01574432849883889,1,true_retention,true_retention,768,6C-40PER_3_6C,460659,302,401
11,0.22448979591836735,0.0012029409408569336,0.0004202723503112894,0.004622995853424183,1,true_retention,true_retention,769,6C-40PER_3_6C,460659,452,551
1,0.02040816326530612,0.0004864335060120739,0.0004864335060120739,0.0004864335060120739,1,true_retention,true_retention,770,6C-40PER_3_6C,460659,602,701
3,0.061224489795918366,1.4781951904296875e-05,1.1622905731164165e-05,3.486871719349249e-05,1,true_retention,true_retention,771,6C-50PER_3C,460644,2,101
21,0.42857142857142855,0.0006237030029295765,0.0001383906319027961,0.002906203269958718,1,true_retention,true_retention,772,6C-50PER_3C,460644,152,251
21,0.42857142857142855,0.0006223917007446289,0.00019278696605135303,0.004048526287078413,1,true_retention,true_retention,773,6C-50PER_3C,460644,302,401
19,0.3877551020408163,0.0007804632186891869,0.0002278246377644195,0.0043286681175239705,1,true_retention,true_retention,774,6C-50PER_3C,460644,452,551
1,0.02040816326530612,1.6212463378795228e-05,1.6212463378795228e-05,1.6212463378795228e-05,1,true_retention,true_retention,775,6C-50PER_3C,460644,602,701
0,0.0,0.0,0.0,0.0,0,true_retention,true_retention,776,6C-50PER_3C,460644,752,851
9,0.1836734693877551,0.0011253952980041504,0.00037384033203122533,0.003364562988281028,1,true_retention,true_retention,777,6C-50PER_3_6C,460481,2,101
13,0.2653061224489796,0.0012149810791015625,0.00019694750125596696,0.0025603175163275704,1,true_retention,true_retention,778,6C-50PER_3_6C,460481,152,251
14,0.2857142857142857,0.0012043118476867676,0.0002639549119131747,0.003695368766784446,1,true_retention,true_retention,779,6C-50PER_3_6C,460481,302,401
9,0.1836734693877551,0.001026630401611217,0.00029995044072467843,0.0026995539665221058,1,true_retention,true_retention,780,6C-50PER_3_6C,460481,452,551
3,0.061224489795918366,0.000644385814666748,0.0006244778633118045,0.0018734335899354138,1,true_retention,true_retention,781,6C-50PER_3_6C,460481,602,701
4,0.08163265306122448,0.0011128783226012073,0.0005614757537840964,0.0022459030151363857,1,true_retention,true_retention,782,6C-60PER_3C,460436,2,101
12,0.24489795918367346,0.0010567903518677868,0.00013262033462526265,0.0015914440155031517,1,true_retention,true_retention,783,6C-60PER_3C,460436,152,251
